./data/dtw3/validation/six/31f01a8d_nohash_0.wav,six,31f01a8d
./data/dtw3/validation/five/856eb138_nohash_0.wav,five,856eb138
./data/dtw3/validation/seven/856eb138_nohash_0.wav,seven,856eb138
./data/dtw3/validation/four/4e6902d0_nohash_0.wav,four,4e6902d0
./data/dtw3/validation/five/6f5b4d3d_nohash_0.wav,five,6f5b4d3d
./data/dtw3/validation/two/aa753bb9_nohash_0.wav,two,aa753bb9
./data/dtw3/validation/five/171b56dc_nohash_0.wav,five,171b56dc
./data/dtw3/validation/zero/24cab2cb_nohash_0.wav,zero,24cab2cb
./data/dtw3/validation/one/7a49163e_nohash_0.wav,one,7a49163e
./data/dtw3/validation/two/52bfbce8_nohash_0.wav,two,52bfbce8
./data/dtw3/validation/one/ad63d93c_nohash_0.wav,one,ad63d93c
./data/dtw3/validation/one/b433332a_nohash_0.wav,one,b433332a
./data/dtw3/validation/seven/8a90cf67_nohash_0.wav,seven,8a90cf67
./data/dtw3/validation/nine/97ae8b25_nohash_0.wav,nine,97ae8b25
./data/dtw3/validation/zero/0ab3b47d_nohash_0.wav,zero,0ab3b47d
./data/dtw3/validation/four/3bdf05d3_nohash_0.wav,four,3bdf05d3
./data/dtw3/validation/nine/7117fb6d_nohash_0.wav,nine,7117fb6d
./data/dtw3/validation/zero/4abefdf5_nohash_0.wav,zero,4abefdf5
./data/dtw3/validation/one/b487da60_nohash_0.wav,one,b487da60
./data/dtw3/validation/seven/44bc77f7_nohash_0.wav,seven,44bc77f7
./data/dtw3/validation/seven/50ed8a7b_nohash_0.wav,seven,50ed8a7b
./data/dtw3/validation/five/8523766b_nohash_0.wav,five,8523766b
./data/dtw3/validation/two/19b05529_nohash_0.wav,two,19b05529
./data/dtw3/validation/five/79b37d3a_nohash_0.wav,five,79b37d3a
./data/dtw3/validation/five/50ed8a7b_nohash_0.wav,five,50ed8a7b
./data/dtw3/validation/nine/96c67073_nohash_0.wav,nine,96c67073
./data/dtw3/validation/seven/0ab3b47d_nohash_0.wav,seven,0ab3b47d
./data/dtw3/validation/zero/30276d03_nohash_0.wav,zero,30276d03
./data/dtw3/validation/zero/257e17e0_nohash_0.wav,zero,257e17e0
./data/dtw3/validation/eight/56eb74ae_nohash_0.wav,eight,56eb74ae
./data/dtw3/validation/seven/3bdf05d3_nohash_0.wav,seven,3bdf05d3
./data/dtw3/validation/six/07de53d3_nohash_0.wav,six,07de53d3
./data/dtw3/validation/nine/794cdfc5_nohash_0.wav,nine,794cdfc5
./data/dtw3/validation/three/66774579_nohash_0.wav,three,66774579
./data/dtw3/validation/nine/3837f3f3_nohash_0.wav,nine,3837f3f3
./data/dtw3/validation/zero/7622d95b_nohash_0.wav,zero,7622d95b
./data/dtw3/validation/seven/31f01a8d_nohash_0.wav,seven,31f01a8d
./data/dtw3/validation/nine/538e1856_nohash_0.wav,nine,538e1856
./data/dtw3/validation/one/65ec06e5_nohash_0.wav,one,65ec06e5
./data/dtw3/validation/five/16db1582_nohash_0.wav,five,16db1582
./data/dtw3/validation/seven/44c201dd_nohash_0.wav,seven,44c201dd
./data/dtw3/validation/four/44bc77f7_nohash_0.wav,four,44bc77f7
./data/dtw3/validation/zero/39afb88e_nohash_0.wav,zero,39afb88e
./data/dtw3/validation/two/55feffd5_nohash_0.wav,two,55feffd5
./data/dtw3/validation/seven/56eb74ae_nohash_0.wav,seven,56eb74ae
./data/dtw3/validation/six/73f20b00_nohash_0.wav,six,73f20b00
./data/dtw3/validation/four/10f2bb12_nohash_0.wav,four,10f2bb12
./data/dtw3/validation/five/7fd25f7c_nohash_0.wav,five,7fd25f7c
./data/dtw3/validation/three/067f61e2_nohash_0.wav,three,067f61e2
./data/dtw3/validation/seven/a7dd45cf_nohash_0.wav,seven,a7dd45cf
./data/dtw3/validation/two/8523766b_nohash_0.wav,two,8523766b
./data/dtw3/validation/nine/3cc595de_nohash_0.wav,nine,3cc595de
./data/dtw3/validation/zero/5fadb538_nohash_0.wav,zero,5fadb538
./data/dtw3/validation/two/53d5b86f_nohash_0.wav,two,53d5b86f
./data/dtw3/validation/eight/409c962a_nohash_0.wav,eight,409c962a
./data/dtw3/validation/four/30f6e665_nohash_0.wav,four,30f6e665
./data/dtw3/validation/three/2a89ad5c_nohash_0.wav,three,2a89ad5c
./data/dtw3/validation/zero/52e228e9_nohash_0.wav,zero,52e228e9
./data/dtw3/validation/eight/3837f3f3_nohash_0.wav,eight,3837f3f3
./data/dtw3/validation/seven/19b05529_nohash_0.wav,seven,19b05529
./data/dtw3/validation/nine/8a90cf67_nohash_0.wav,nine,8a90cf67
./data/dtw3/validation/seven/66cff190_nohash_0.wav,seven,66cff190
./data/dtw3/validation/eight/3c4aa5ef_nohash_0.wav,eight,3c4aa5ef
./data/dtw3/validation/zero/105e72bb_nohash_0.wav,zero,105e72bb
./data/dtw3/validation/six/1a73dcd1_nohash_0.wav,six,1a73dcd1
./data/dtw3/validation/one/6a27a9bf_nohash_0.wav,one,6a27a9bf
./data/dtw3/validation/nine/439c84f4_nohash_0.wav,nine,439c84f4
./data/dtw3/validation/seven/52e228e9_nohash_0.wav,seven,52e228e9
./data/dtw3/validation/six/2e0d80f7_nohash_0.wav,six,2e0d80f7
./data/dtw3/validation/nine/4e6902d0_nohash_0.wav,nine,4e6902d0
./data/dtw3/validation/five/5b32733e_nohash_0.wav,five,5b32733e
./data/dtw3/validation/five/7c1d8533_nohash_0.wav,five,7c1d8533
./data/dtw3/validation/eight/3ca784ec_nohash_0.wav,eight,3ca784ec
./data/dtw3/validation/five/3de53d23_nohash_0.wav,five,3de53d23
./data/dtw3/validation/nine/1816b768_nohash_0.wav,nine,1816b768
./data/dtw3/validation/six/7eee5973_nohash_0.wav,six,7eee5973
./data/dtw3/validation/seven/9db2bfe9_nohash_0.wav,seven,9db2bfe9
./data/dtw3/validation/eight/a9ca1818_nohash_0.wav,eight,a9ca1818
./data/dtw3/validation/eight/827421c4_nohash_0.wav,eight,827421c4
./data/dtw3/validation/four/099d52ad_nohash_0.wav,four,099d52ad
./data/dtw3/validation/four/3aa6f4e2_nohash_0.wav,four,3aa6f4e2
./data/dtw3/validation/three/1e02ffc5_nohash_0.wav,three,1e02ffc5
./data/dtw3/validation/zero/a7dd45cf_nohash_0.wav,zero,a7dd45cf
./data/dtw3/validation/two/41285056_nohash_0.wav,two,41285056
./data/dtw3/validation/zero/2296b1af_nohash_0.wav,zero,2296b1af
./data/dtw3/validation/nine/1657c9fa_nohash_0.wav,nine,1657c9fa
./data/dtw3/validation/three/39afb88e_nohash_0.wav,three,39afb88e
./data/dtw3/validation/zero/8a90cf67_nohash_0.wav,zero,8a90cf67
./data/dtw3/validation/one/b41a92a3_nohash_0.wav,one,b41a92a3
./data/dtw3/validation/nine/8b775397_nohash_0.wav,nine,8b775397
./data/dtw3/validation/nine/50ed8a7b_nohash_0.wav,nine,50ed8a7b
./data/dtw3/validation/zero/56eb74ae_nohash_0.wav,zero,56eb74ae
./data/dtw3/validation/zero/591d32f3_nohash_0.wav,zero,591d32f3
./data/dtw3/validation/two/0ea9c8ce_nohash_0.wav,two,0ea9c8ce
./data/dtw3/validation/four/50f55535_nohash_0.wav,four,50f55535
./data/dtw3/validation/three/86478fab_nohash_0.wav,three,86478fab
./data/dtw3/validation/seven/96c67073_nohash_0.wav,seven,96c67073
./data/dtw3/validation/five/1a9afd33_nohash_0.wav,five,1a9afd33
./data/dtw3/validation/four/66cff190_nohash_0.wav,four,66cff190
./data/dtw3/validation/one/6f5b4d3d_nohash_0.wav,one,6f5b4d3d
./data/dtw3/validation/six/85c60942_nohash_0.wav,six,85c60942
./data/dtw3/validation/five/a7dd45cf_nohash_0.wav,five,a7dd45cf
./data/dtw3/validation/two/56eb74ae_nohash_0.wav,two,56eb74ae
./data/dtw3/validation/one/8b775397_nohash_0.wav,one,8b775397
./data/dtw3/validation/eight/a1dd919f_nohash_0.wav,eight,a1dd919f
./data/dtw3/validation/nine/856eb138_nohash_0.wav,nine,856eb138
./data/dtw3/validation/one/067f61e2_nohash_0.wav,one,067f61e2
./data/dtw3/validation/three/1816b768_nohash_0.wav,three,1816b768
./data/dtw3/validation/two/3c4aa5ef_nohash_0.wav,two,3c4aa5ef
./data/dtw3/validation/zero/2f421e88_nohash_0.wav,zero,2f421e88
./data/dtw3/validation/one/3903b558_nohash_0.wav,one,3903b558
./data/dtw3/validation/zero/45692b02_nohash_0.wav,zero,45692b02
./data/dtw3/validation/eight/1e02ffc5_nohash_0.wav,eight,1e02ffc5
./data/dtw3/validation/four/0ea9c8ce_nohash_0.wav,four,0ea9c8ce
./data/dtw3/validation/two/73f20b00_nohash_0.wav,two,73f20b00
./data/dtw3/validation/nine/53d5b86f_nohash_0.wav,nine,53d5b86f
./data/dtw3/validation/seven/55feffd5_nohash_0.wav,seven,55feffd5
./data/dtw3/validation/nine/a7dd45cf_nohash_0.wav,nine,a7dd45cf
./data/dtw3/validation/eight/ab7b5acd_nohash_0.wav,eight,ab7b5acd
./data/dtw3/validation/eight/52bfbce8_nohash_0.wav,eight,52bfbce8
./data/dtw3/validation/five/264f471d_nohash_0.wav,five,264f471d
./data/dtw3/validation/four/22aa3665_nohash_0.wav,four,22aa3665
./data/dtw3/validation/four/61bcb275_nohash_0.wav,four,61bcb275
./data/dtw3/validation/nine/3e2ba5f7_nohash_0.wav,nine,3e2ba5f7
./data/dtw3/validation/four/6a27a9bf_nohash_0.wav,four,6a27a9bf
./data/dtw3/validation/nine/41285056_nohash_0.wav,nine,41285056
./data/dtw3/validation/four/171edea9_nohash_0.wav,four,171edea9
./data/dtw3/validation/two/a9ca1818_nohash_0.wav,two,a9ca1818
./data/dtw3/validation/four/439c84f4_nohash_0.wav,four,439c84f4
./data/dtw3/validation/eight/1aed7c6d_nohash_0.wav,eight,1aed7c6d
./data/dtw3/validation/four/6d818f6c_nohash_0.wav,four,6d818f6c
./data/dtw3/validation/three/8910e5ef_nohash_0.wav,three,8910e5ef
./data/dtw3/validation/six/3903b558_nohash_0.wav,six,3903b558
./data/dtw3/validation/seven/0e17f595_nohash_0.wav,seven,0e17f595
./data/dtw3/validation/zero/258f4559_nohash_0.wav,zero,258f4559
./data/dtw3/validation/five/099d52ad_nohash_0.wav,five,099d52ad
./data/dtw3/validation/five/3a929277_nohash_0.wav,five,3a929277
./data/dtw3/validation/one/2c727642_nohash_0.wav,one,2c727642
./data/dtw3/validation/zero/541120c7_nohash_0.wav,zero,541120c7
./data/dtw3/validation/three/a09f3d15_nohash_0.wav,three,a09f3d15
./data/dtw3/validation/four/5b32733e_nohash_0.wav,four,5b32733e
./data/dtw3/validation/four/8b775397_nohash_0.wav,four,8b775397
./data/dtw3/validation/six/22aa3665_nohash_0.wav,six,22aa3665
./data/dtw3/validation/six/45692b02_nohash_0.wav,six,45692b02
./data/dtw3/validation/one/7fd25f7c_nohash_0.wav,one,7fd25f7c
./data/dtw3/validation/one/10f2bb12_nohash_0.wav,one,10f2bb12
./data/dtw3/validation/three/a9f38bae_nohash_0.wav,three,a9f38bae
./data/dtw3/validation/nine/1a9afd33_nohash_0.wav,nine,1a9afd33
./data/dtw3/validation/eight/8910e5ef_nohash_0.wav,eight,8910e5ef
./data/dtw3/validation/one/a6d586b7_nohash_0.wav,one,a6d586b7
./data/dtw3/validation/four/73f20b00_nohash_0.wav,four,73f20b00
./data/dtw3/validation/zero/27b9a84f_nohash_0.wav,zero,27b9a84f
./data/dtw3/validation/seven/5fadb538_nohash_0.wav,seven,5fadb538
./data/dtw3/validation/zero/86402da1_nohash_0.wav,zero,86402da1
./data/dtw3/validation/eight/1657c9fa_nohash_0.wav,eight,1657c9fa
./data/dtw3/validation/zero/0ea9c8ce_nohash_0.wav,zero,0ea9c8ce
./data/dtw3/validation/one/1816b768_nohash_0.wav,one,1816b768
./data/dtw3/validation/three/64e48f55_nohash_0.wav,three,64e48f55
./data/dtw3/validation/nine/31f01a8d_nohash_0.wav,nine,31f01a8d
./data/dtw3/validation/four/88f8a99c_nohash_0.wav,four,88f8a99c
./data/dtw3/validation/five/64e48f55_nohash_0.wav,five,64e48f55
./data/dtw3/validation/five/a1dd919f_nohash_0.wav,five,a1dd919f
./data/dtw3/validation/one/85c60942_nohash_0.wav,one,85c60942
./data/dtw3/validation/eight/6d818f6c_nohash_0.wav,eight,6d818f6c
./data/dtw3/validation/eight/8b775397_nohash_0.wav,eight,8b775397
./data/dtw3/validation/six/067f61e2_nohash_0.wav,six,067f61e2
./data/dtw3/validation/six/2f421e88_nohash_0.wav,six,2f421e88
./data/dtw3/validation/seven/88f8a99c_nohash_0.wav,seven,88f8a99c
./data/dtw3/validation/nine/591d32f3_nohash_0.wav,nine,591d32f3
./data/dtw3/validation/eight/6071a214_nohash_0.wav,eight,6071a214
./data/dtw3/validation/three/50f55535_nohash_0.wav,three,50f55535
./data/dtw3/validation/two/c099668c_nohash_0.wav,two,c099668c
./data/dtw3/validation/three/750e3e75_nohash_0.wav,three,750e3e75
./data/dtw3/validation/five/2a89ad5c_nohash_0.wav,five,2a89ad5c
./data/dtw3/validation/four/605ed0ff_nohash_0.wav,four,605ed0ff
./data/dtw3/validation/five/66774579_nohash_0.wav,five,66774579
./data/dtw3/validation/two/57cb3575_nohash_0.wav,two,57cb3575
./data/dtw3/validation/nine/93cf902e_nohash_0.wav,nine,93cf902e
./data/dtw3/validation/zero/1aed7c6d_nohash_0.wav,zero,1aed7c6d
./data/dtw3/validation/one/6dac5dfe_nohash_0.wav,one,6dac5dfe
./data/dtw3/validation/six/060cd039_nohash_0.wav,six,060cd039
./data/dtw3/validation/nine/52bfbce8_nohash_0.wav,nine,52bfbce8
./data/dtw3/validation/eight/8523766b_nohash_0.wav,eight,8523766b
./data/dtw3/validation/nine/105e72bb_nohash_0.wav,nine,105e72bb
./data/dtw3/validation/three/409c962a_nohash_0.wav,three,409c962a
./data/dtw3/validation/seven/62641b88_nohash_0.wav,seven,62641b88
./data/dtw3/validation/three/1a9afd33_nohash_0.wav,three,1a9afd33
./data/dtw3/validation/seven/8a5acefd_nohash_0.wav,seven,8a5acefd
./data/dtw3/validation/zero/0d82fd99_nohash_0.wav,zero,0d82fd99
./data/dtw3/validation/one/2a89ad5c_nohash_0.wav,one,2a89ad5c
./data/dtw3/validation/seven/86478fab_nohash_0.wav,seven,86478fab
./data/dtw3/validation/six/7c1d8533_nohash_0.wav,six,7c1d8533
./data/dtw3/validation/five/3837f3f3_nohash_0.wav,five,3837f3f3
./data/dtw3/validation/six/0ab3b47d_nohash_0.wav,six,0ab3b47d
./data/dtw3/validation/six/4e6902d0_nohash_0.wav,six,4e6902d0
./data/dtw3/validation/zero/6c0f6493_nohash_0.wav,zero,6c0f6493
./data/dtw3/validation/one/32ad5b65_nohash_0.wav,one,32ad5b65
./data/dtw3/validation/zero/409c962a_nohash_0.wav,zero,409c962a
./data/dtw3/validation/eight/32ad5b65_nohash_0.wav,eight,32ad5b65
./data/dtw3/validation/five/52bfbce8_nohash_0.wav,five,52bfbce8
./data/dtw3/validation/six/3cc595de_nohash_0.wav,six,3cc595de
./data/dtw3/validation/zero/4340d369_nohash_0.wav,zero,4340d369
./data/dtw3/validation/three/0ea9c8ce_nohash_0.wav,three,0ea9c8ce
./data/dtw3/validation/one/3c4aa5ef_nohash_0.wav,one,3c4aa5ef
./data/dtw3/validation/zero/264f471d_nohash_0.wav,zero,264f471d
./data/dtw3/validation/one/b6ebe225_nohash_0.wav,one,b6ebe225
./data/dtw3/validation/three/525eaa62_nohash_0.wav,three,525eaa62
./data/dtw3/validation/six/a09f3d15_nohash_0.wav,six,a09f3d15
./data/dtw3/validation/eight/9190045a_nohash_0.wav,eight,9190045a
./data/dtw3/validation/eight/7195ffa6_nohash_0.wav,eight,7195ffa6
./data/dtw3/validation/six/a69b9b3e_nohash_0.wav,six,a69b9b3e
./data/dtw3/validation/seven/93cf902e_nohash_0.wav,seven,93cf902e
./data/dtw3/validation/six/97ae8b25_nohash_0.wav,six,97ae8b25
./data/dtw3/validation/zero/22aa3665_nohash_0.wav,zero,22aa3665
./data/dtw3/validation/four/105e72bb_nohash_0.wav,four,105e72bb
./data/dtw3/validation/two/7c1d8533_nohash_0.wav,two,7c1d8533
./data/dtw3/validation/five/7ca023e2_nohash_0.wav,five,7ca023e2
./data/dtw3/validation/two/471a0925_nohash_0.wav,two,471a0925
./data/dtw3/validation/five/171edea9_nohash_0.wav,five,171edea9
./data/dtw3/validation/nine/1e02ffc5_nohash_0.wav,nine,1e02ffc5
./data/dtw3/validation/six/1e02ffc5_nohash_0.wav,six,1e02ffc5
./data/dtw3/validation/two/bdb26021_nohash_0.wav,two,bdb26021
./data/dtw3/validation/eight/31f01a8d_nohash_0.wav,eight,31f01a8d
./data/dtw3/validation/nine/23ad12d8_nohash_0.wav,nine,23ad12d8
./data/dtw3/validation/eight/856eb138_nohash_0.wav,eight,856eb138
./data/dtw3/validation/four/171b56dc_nohash_0.wav,four,171b56dc
./data/dtw3/validation/eight/7be5a0f3_nohash_0.wav,eight,7be5a0f3
./data/dtw3/validation/five/57cb3575_nohash_0.wav,five,57cb3575
./data/dtw3/validation/seven/1816b768_nohash_0.wav,seven,1816b768
./data/dtw3/validation/five/56eb74ae_nohash_0.wav,five,56eb74ae
./data/dtw3/validation/two/989a2213_nohash_0.wav,two,989a2213
./data/dtw3/validation/zero/605ed0ff_nohash_0.wav,zero,605ed0ff
./data/dtw3/validation/zero/3aa6f4e2_nohash_0.wav,zero,3aa6f4e2
./data/dtw3/validation/zero/3c4aa5ef_nohash_0.wav,zero,3c4aa5ef
./data/dtw3/validation/six/171edea9_nohash_0.wav,six,171edea9
./data/dtw3/validation/six/8a90cf67_nohash_0.wav,six,8a90cf67
./data/dtw3/validation/one/3837f3f3_nohash_0.wav,one,3837f3f3
./data/dtw3/validation/nine/5fadb538_nohash_0.wav,nine,5fadb538
./data/dtw3/validation/zero/1e02ffc5_nohash_0.wav,zero,1e02ffc5
./data/dtw3/validation/four/060cd039_nohash_0.wav,four,060cd039
./data/dtw3/validation/zero/1942abd7_nohash_0.wav,zero,1942abd7
./data/dtw3/validation/five/409c962a_nohash_0.wav,five,409c962a
./data/dtw3/validation/zero/32ad5b65_nohash_0.wav,zero,32ad5b65
./data/dtw3/validation/nine/5b32733e_nohash_0.wav,nine,5b32733e
./data/dtw3/validation/four/6f5b4d3d_nohash_0.wav,four,6f5b4d3d
./data/dtw3/validation/five/73f20b00_nohash_0.wav,five,73f20b00
./data/dtw3/validation/five/1e02ffc5_nohash_0.wav,five,1e02ffc5
./data/dtw3/validation/nine/7c1d8533_nohash_0.wav,nine,7c1d8533
./data/dtw3/validation/zero/8dc18a75_nohash_0.wav,zero,8dc18a75
./data/dtw3/validation/two/8b775397_nohash_0.wav,two,8b775397
./data/dtw3/validation/three/ae927455_nohash_0.wav,three,ae927455
./data/dtw3/validation/six/9190045a_nohash_0.wav,six,9190045a
./data/dtw3/validation/one/471a0925_nohash_0.wav,one,471a0925
./data/dtw3/validation/zero/57cb3575_nohash_0.wav,zero,57cb3575
./data/dtw3/validation/one/45692b02_nohash_0.wav,one,45692b02
./data/dtw3/validation/two/2a89ad5c_nohash_0.wav,two,2a89ad5c
./data/dtw3/validation/one/0d82fd99_nohash_0.wav,one,0d82fd99
./data/dtw3/validation/six/4340d369_nohash_0.wav,six,4340d369
./data/dtw3/validation/six/605ed0ff_nohash_0.wav,six,605ed0ff
./data/dtw3/validation/one/a1dd919f_nohash_0.wav,one,a1dd919f
./data/dtw3/validation/two/ad63d93c_nohash_0.wav,two,ad63d93c
./data/dtw3/validation/four/48bfde8e_nohash_0.wav,four,48bfde8e
./data/dtw3/validation/three/989a2213_nohash_0.wav,three,989a2213
./data/dtw3/validation/nine/28ef2a01_nohash_0.wav,nine,28ef2a01
./data/dtw3/validation/zero/73f20b00_nohash_0.wav,zero,73f20b00
./data/dtw3/validation/four/27b9a84f_nohash_0.wav,four,27b9a84f
./data/dtw3/validation/one/a9f38bae_nohash_0.wav,one,a9f38bae
./data/dtw3/validation/seven/7fd25f7c_nohash_0.wav,seven,7fd25f7c
./data/dtw3/validation/three/24cab2cb_nohash_0.wav,three,24cab2cb
./data/dtw3/validation/seven/794cdfc5_nohash_0.wav,seven,794cdfc5
./data/dtw3/validation/seven/6071a214_nohash_0.wav,seven,6071a214
./data/dtw3/validation/nine/62641b88_nohash_0.wav,nine,62641b88
./data/dtw3/validation/four/66774579_nohash_0.wav,four,66774579
./data/dtw3/validation/three/6c88cf25_nohash_0.wav,three,6c88cf25
./data/dtw3/validation/five/96c67073_nohash_0.wav,five,96c67073
./data/dtw3/validation/six/3aa6f4e2_nohash_0.wav,six,3aa6f4e2
./data/dtw3/validation/five/0ea9c8ce_nohash_0.wav,five,0ea9c8ce
./data/dtw3/validation/six/6a27a9bf_nohash_0.wav,six,6a27a9bf
./data/dtw3/validation/six/79b37d3a_nohash_0.wav,six,79b37d3a
./data/dtw3/validation/nine/3b853f44_nohash_0.wav,nine,3b853f44
./data/dtw3/validation/three/7eee5973_nohash_0.wav,three,7eee5973
./data/dtw3/validation/one/27b9a84f_nohash_0.wav,one,27b9a84f
./data/dtw3/validation/zero/96c67073_nohash_0.wav,zero,96c67073
./data/dtw3/validation/nine/1942abd7_nohash_0.wav,nine,1942abd7
./data/dtw3/validation/six/3de53d23_nohash_0.wav,six,3de53d23
./data/dtw3/validation/three/53d5b86f_nohash_0.wav,three,53d5b86f
./data/dtw3/validation/two/6071a214_nohash_0.wav,two,6071a214
./data/dtw3/validation/six/538e1856_nohash_0.wav,six,538e1856
./data/dtw3/validation/two/29b81b73_nohash_0.wav,two,29b81b73
./data/dtw3/validation/seven/27b9a84f_nohash_0.wav,seven,27b9a84f
./data/dtw3/validation/five/439c84f4_nohash_0.wav,five,439c84f4
./data/dtw3/validation/six/53d5b86f_nohash_0.wav,six,53d5b86f
./data/dtw3/validation/six/3e2ba5f7_nohash_0.wav,six,3e2ba5f7
./data/dtw3/validation/nine/54d9ccb5_nohash_0.wav,nine,54d9ccb5
./data/dtw3/validation/three/30f6e665_nohash_0.wav,three,30f6e665
./data/dtw3/validation/eight/605ed0ff_nohash_0.wav,eight,605ed0ff
./data/dtw3/validation/three/67c7fecb_nohash_0.wav,three,67c7fecb
./data/dtw3/validation/three/2ce7534c_nohash_0.wav,three,2ce7534c
./data/dtw3/validation/zero/989a2213_nohash_0.wav,zero,989a2213
./data/dtw3/validation/seven/67c7fecb_nohash_0.wav,seven,67c7fecb
./data/dtw3/validation/two/7622d95b_nohash_0.wav,two,7622d95b
./data/dtw3/validation/five/638685f2_nohash_0.wav,five,638685f2
./data/dtw3/validation/nine/067f61e2_nohash_0.wav,nine,067f61e2
./data/dtw3/validation/seven/6a27a9bf_nohash_0.wav,seven,6a27a9bf
./data/dtw3/validation/one/30f6e665_nohash_0.wav,one,30f6e665
./data/dtw3/validation/seven/53d5b86f_nohash_0.wav,seven,53d5b86f
./data/dtw3/validation/two/50ed8a7b_nohash_0.wav,two,50ed8a7b
./data/dtw3/validation/seven/16db1582_nohash_0.wav,seven,16db1582
./data/dtw3/validation/eight/86402da1_nohash_0.wav,eight,86402da1
./data/dtw3/validation/eight/9db2bfe9_nohash_0.wav,eight,9db2bfe9
./data/dtw3/validation/nine/3aa6f4e2_nohash_0.wav,nine,3aa6f4e2
./data/dtw3/validation/three/7c1d8533_nohash_0.wav,three,7c1d8533
./data/dtw3/validation/zero/10f2bb12_nohash_0.wav,zero,10f2bb12
./data/dtw3/validation/three/171b56dc_nohash_0.wav,three,171b56dc
./data/dtw3/validation/four/07de53d3_nohash_0.wav,four,07de53d3
./data/dtw3/validation/three/ab7b5acd_nohash_0.wav,three,ab7b5acd
./data/dtw3/validation/two/b00dff7e_nohash_0.wav,two,b00dff7e
